LOB,ORDR_TYPE_ID,ORRE,PRDI,LORD,PHRD,RECO,WODI,REAC,JUJO,SWBO,FUCO,MAUP,ORCN,SA_FINAL,CUST_ORDR_NO,CUST_ORDR_NO,CUST_ORDR_NO,ORDR_TYPE_ID,ORDR_TYPE_ID,ORDR_TYPE_ID,WAITING_NUM,WAITING_NUM,WAITING_NUM,Label
IOT,UA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_5_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,1,201479P5349569N,201479P5349569N,1,UA,UA,1,2,2,"['EP001', 'S0003', 'N003']"
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_2_OKEY,WODI_2_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_3_FUCO110,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,1,20258AS3147709N,20258AS3147709N,1,OA,OA,1,1,1,['E0002']
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_0_OKEY,WODI_5_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,1,20198AL8360819N,20198AL8360819N,1,OA,OA,1,2,2,"['EP001', 'N006']"
IOT,U2,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,1,20262IM3514199N,20262IM3514199N,1,U2,U2,1,1,1,['E0006']
IOT,UA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,1,20262IJ3514169N,20262IJ3514169N,1,UA,UA,1,0,0,['S0003']
IOT,UA,ORRE_2_OKEY,PRDI_0_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,1,20252CB6914879N,20252CB6914879N,1,UA,UA,1,3,3,"['N003', 'S0003', 'N010', 'N007']"
IOT,UA,ORRE_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,1,20244EL3940509N,20244EL3940509N,1,UA,UA,1,0,0,"['D0003', 'D0002']"
IOT,UA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_CP,1,20174DO7495089N,20174DO7495089N,1,UA,UA,1,0,0,['N001']
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_0_OKEY,WODI_6_OKEY,REAC_3_REAC044,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,1,20183HM2690889N,20183HM2690889N,1,OA,OA,1,3,3,"['N006', 'N007', 'E0003']"
INTERNET,OLOK,ORRE_2_OKEY-ORRE_2_OKEY,PRDI_2_OKEY-PRDI_2_OKEY,LORD_2_OKEY-LORD_2_OKEY,PHRD_2_OKEY-PHRD_2_OKEY,RECO_2_OKEY,WODI_2_OKEY,REAC_2_OKEY-REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY-MAUP_2_OKEY,ORCN_2_OKEY-ORCN_2_OKEY,NONE,2,20262DR3484749N,20262BF347757AN,2,OLOK,OLOK,2,0,0,['N001']
INTERNET,O1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20262EG3486399N,20260EP3096489N,2,O1,O1,2,1,1,['E0006']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20262DR3484719N,202564Q5908079N,2,SI,SI,2,2,2,"['S0003', 'N007', 'N003']"
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,2,202540S5900589N,202540S5900439N,2,SA,SA,2,0,0,['DS001']
PSTN,B1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_7_OKEY,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,2,14177A408541091,14163H208605591,2,B1,B1,2,0,0,['D0003']
PSTN,C1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_0_OKEY,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,2,20248A8262619A1,20218FA261388A1,2,C1,C1,2,1,1,['N006']
INTERNET,OB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20262EJ3486569N,202479V6201989N,2,OB,OB,2,1,1,['E0006']
INTERNET,OF,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST,2,20262DX3485819N,20258GW3151309N,2,OF,OF,2,0,0,['N001']
SOIP,SA,ORRE_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,2,20267EF5955269N,202540S5900289N,2,SA,SA,2,0,0,['D0002']
INTERNET,OE,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_2_OKEY,WODI_2_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST,2,20262DX348581AN,20258GW315130AN,2,OE,OE,2,0,0,['N001']
INTERNET,OE,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_0_OKEY,WODI_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20262GB350814AN,20113DR950362AN,2,OE,OE,2,2,2,"['N006', 'N007']"
INTERNET,OE,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_0_OKEY,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20147FR536624AN,20115GC963717AN,2,OE,OE,2,1,1,['N006']
SOIP,SA,ORRE_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LNOD_ST,2,20267EU5957649N,20267EU5957279N,2,SA,SA,2,0,0,['D0002']
PSTN,N2,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD057,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,2,202619R53515691,202619R53515291,2,N2,N2,2,1,1,['E0006']
INTERNET,OE,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20268FJ324275AN,20239GGS45325A0,2,OE,OE,2,1,1,['N010']
PSTN,N1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,SWBO_0_OKEY,NONE_NONE_NONE,MAUP_2_OKEY,NONE_NONE_NONE,NONE,2,20260AS53505991,20260AM53505591,2,N1,N1,2,1,1,['N002']
SOIP,SB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20259FI3171819N,20248HS5891669N,2,SB,SB,2,0,0,['S0003']
PSTN,C1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_0_OKEY,WODI_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,2,20261F9535187A1,20258FH262679A1,2,C1,C1,2,2,2,"['N006', 'N007']"
SOIP,S1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST,2,20262E53485949N,20260EQ3158429N,2,S1,S1,2,0,0,['N001']
IOT,UI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20266FV2301729N,20247AD6202249N,2,UI,UI,2,2,2,"['S0003', 'N007', 'N003']"
IPTV,VC,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST-LMEN_ST,2,20262DO3484659N,20258FU3150599N,2,VC,VC,2,1,1,['E0006']
IPTV,VI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST-LMEN_ST,2,20258GD3151119N,20258EA31485591,2,VI,VI,2,0,0,['N001']
IPTV,VI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_3_MAUP506,NONE_NONE_NONE,LIDA_ST-LMEN_MENE0005,2,20262GO3508479N,20248GP9452129N,2,VI,VI,2,1,1,"['E0001', 'S0005']"
INTERNET,XHXG,ORRE_2_OKEY-ORRE_2_OKEY,PRDI_2_OKEY-PRDI_2_OKEY,LORD_3_LORD700-LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,2,202479N620113AN,20246I1318626AN,2,XHXG,XHXG,2,2,2,['E0006']
IPTV,V1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_3_MAUP505,NONE_NONE_NONE,LIDA_ST-LMEN_ST,2,20260HG3406989N,20260GI3388309N,2,V1,V1,2,1,1,['E0001']
IOT,U2,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20270K14884469N,20246K23186869N,2,U2,U2,2,0,0,['S0003']
IPTV,VI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST-LMEN_MENE0012,2,20261GL3454129N,20261GL3454109N,2,VI,VI,2,0,0,['S0005']
INTERNET,XHXG,ORRE_2_OKEY-ORRE_2_OKEY,PRDI_2_OKEY-PRDI_2_OKEY,LORD_2_OKEY-LORD_2_OKEY,PHRD_2_OKEY-PHRD_2_OKEY,RECO_2_OKEY,WODI_2_OKEY,REAC_2_OKEY-REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY-MAUP_2_OKEY,ORCN_2_OKEY-ORCN_2_OKEY,NONE,2,20262DT348507AN,20260EW338459AN,2,XHXG,XHXG,2,0,0,['N001']
IOT,UA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_3_MAUP708,NONE_NONE_NONE,LIDA_ST,2,20210I75663989N,20202DY1072099N,2,UA,UA,2,1,1,"['E0001', 'S0003']"
IOT,UC,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST,2,20262ED3486189N,20147EA5365659N,2,UC,UC,2,0,0,"['N001', 'S0003']"
SOIP,SI,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LNOD_ST,2,20266IK2302029N,20266HO2301829N,2,SI,SI,2,1,1,['N010']
INTERNET,XHXG,ORRE_2_OKEY-ORRE_2_OKEY,PRDI_2_OKEY-PRDI_2_OKEY,LORD_2_OKEY-LORD_2_OKEY,PHRD_2_OKEY-PHRD_2_OKEY,RECO_0_OKEY,WODI_6_OKEY,REAC_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,2,20262EW348699AN,20252DJ248163AN,2,XHXG,XHXG,2,3,3,"['N005', 'N006', 'N007']"
IOT,UI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20253FM2282189N,20253FB2282069N,2,UI,UI,2,0,0,['S0003']
IOT,UI,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20246CG3172039N,20243802680119N,2,UI,UI,2,1,1,['N010']
IOT,UB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_CP,2,20262FL3507229N,19354FF5402369N,2,UB,UB,2,0,0,['N001']
INTERNET,X1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,REAC_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20260EH2137939N,20260EH2048869N,2,X1,X1,2,1,1,['N005']
IOT,UB,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20267EJ2314899N,20260E87080219N,2,UB,UB,2,1,1,['N010']
INTERNET,XB,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,2,20259ER3170209N,20248J29452759N,2,XB,XB,2,1,1,['N010']
PSTN,N2,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,REAC_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,3,20261GY53525691,202619R53515491,3,N2,N2,3,1,1,['N005']
IPTV,VE,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST-LMEN_ST,3,20258GX315134AN,20258GX315132AN,3,VE,VE,3,0,0,['N001']
PSTN,N3,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,REAC_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE,3,20259FA53501291,20259EF53500291,3,N3,N3,3,1,1,['N005']
IPTV,V2,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,3,20262G73508049N,20246HE3185279N,3,V2,V2,3,1,1,['N010']
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,3,20247AJ6202509N,202479T6201909N,3,OA,OA,3,0,0,['DI001']
IOT,UA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_3_MAUP709,NONE_NONE_NONE,LIDA_ST,3,20255FA3101579N,20147AE5354589N,3,UA,UA,3,1,1,"['E0001', 'S0003']"
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_2_OKEY,ORCN_2_OKEY,LBCS_CP,3,20262E73485979N,20246DI5883109N,3,SI,SI,3,0,0,['N001']
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD600,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,3,20269HR5129559N,202479V6201989N,3,OA,OA,3,1,1,['E0006']
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST,3,20262DM3484589N,20233B04604389N,3,SA,SA,3,0,0,['N001']
IPTV,V1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST-LMEN_ST,3,TESTSLCLI603052,20262DL3484539N,3,V1,V1,3,0,0,['N001']
SOIP,SB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_CP,3,20261MD5938619N,202563P5907989N,3,SB,SB,3,1,1,['E0006']
SOIP,SB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,3,20262IF3514099N,20257IW5908239N,3,SB,SB,3,1,1,['E0006']
SOIP,S2,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,3,20268FG5970339N,20262I03513819N,3,S2,S2,3,1,1,['E0006']
