LOB,ORDR_TYPE_ID,ORRE,PRDI,LORD,PHRD,RECO,WODI,REAC,JUJO,SWBO,FUCO,MAUP,ORCN,SA_FINAL,CUST_ORDR_NO,CUST_ORDR_NO,CUST_ORDR_NO,ORDR_TYPE_ID,ORDR_TYPE_ID,ORDR_TYPE_ID,WAITING_NUM,WAITING_NUM,WAITING_NUM,Label
INTERNET,O1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,REAC_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,10,20260HA3404589N,20260EH2102449N,10,O1,O1,10,1,1,['N005']
IPTV,VA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_2_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_3_MAUP534,NONE_NONE_NONE,LIDA_ST-LMEN_ST,10,20233FI0615419N,20023BO9527309N,10,VA,VA,10,1,1,['E0001']
IPTV,VE,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_6_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST-LMEN_MENE0005,11,20262GB350818AN,20254EI155219AN,11,VE,VE,11,2,2,"['N007', 'N003']"
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_2_OKEY,RECO_2_OKEY,WODI_2_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_2_OKEY,MAUP_2_OKEY,ORCN_2_OKEY,LIDA_ST,13,20262EV3486969N,20111DT8826859N,13,OA,OA,13,0,0,['N001']
IOT,U2,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,13,20270K14884389N,20244K15982549N,13,U2,U2,13,1,1,['N010']
INTERNET,OF,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,13,20268FJ3242759N,202469L3169899N,13,OF,OF,13,1,1,['N010']
SOIP,SA,ORRE_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,14,20267EU5958049N,20267EF5955259N,14,SA,SA,14,0,0,['D0002']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,14,20262DR3484739N,20244B35872119N,14,SI,SI,14,0,0,['S0001']
SOIP,S2,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_3_MAUP608,NONE_NONE_NONE,LBCS_ST-LNOD_CP,14,202639B3522239N,20263913519079N,14,S2,S2,14,1,1,['E0001']
INTERNET,XI,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,15,20269IJ5129639N,20258EM3148889N,15,XI,XI,15,1,1,['N010']
IPTV,VI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST-LMEN_MENE0005,17,20266EX2301539N,20260FE3385659N,17,VI,VI,17,1,1,['E0006']
SOIP,S2,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_3_MAUP606,NONE_NONE_NONE,LBCS_ST-LNOD_CP,18,202699O5121179N,202699E5114999N,18,S2,S2,18,1,1,['E0001']
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD075,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,18,20245HFS4535890,20206FPS4531190,18,OA,OA,18,1,1,['E0006']
IPTV,VF,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,19,20262GE3508269N,20246H73185099N,19,VF,VF,19,1,1,['N010']
WIBRO,WB,ORRE_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,20,20268M13245619N,20249M13511609N,20,WB,WB,20,0,0,['NONE']
SOIP,S2,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_CP,21,20269975111649N,202489A9442309N,21,S2,S2,21,1,1,['N010']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,22,20261MX3457729N,20155BJ4622419N,22,SI,SI,22,0,0,['S0003']
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD033,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,23,20262GR3511409N,20246BX3171639N,23,OA,OA,23,1,1,['E0006']
INTERNET,OA,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,24,20262DR3484789N,20203HAS4530790,24,OA,OA,24,1,1,['N010']
INTERNET,OA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,PHRD_3_PHRD012,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,24,20268HD1853609N,20225AOS4531790,24,OA,OA,24,1,1,['E0005']
IOT,UC,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,24,20266JD2302239N,202467H3160019N,24,UC,UC,24,1,1,['N010']
IOT,UA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_6_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,25,20267BO5937089N,19150EP9469599N,25,UA,UA,25,2,2,"['S0003', 'N007', 'N003']"
IPTV,VI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST-LMEN_MENE0005,25,20269GD5125739N,20247BM6202899N,25,VI,VI,25,0,0,['S0005']
SOIP,S1,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,26,20260IC3413049N,202456Q9220039N,26,S1,S1,26,1,1,['N010']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,30,20268EP5969189N,20244DL5874349N,30,SI,SI,30,0,0,['S0004']
SOIP,SI,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,31,20262EB3486049N,20247AI6202489N,31,SI,SI,31,1,1,['N010']
IPTV,VB,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,32,20262GO3508499N,20246GR3184739N,32,VB,VB,32,1,1,['N010']
SOIP,S1,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,33,20260IF3413279N,20244GV5981729N,33,S1,S1,33,1,1,['N010']
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,36,20267EU5958149N,202540S5900709N,36,SA,SA,36,0,0,['S0001']
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_3_MAUP904,NONE_NONE_NONE,LIDA_ST,46,20272B86481089N,20244EC5876439N,46,SA,SA,46,1,1,['E0001']
IPTV,VA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_6_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST-LMEN_ST,50,20262HE3513619N,20244G45981389N,50,VA,VA,50,2,2,"['N007', 'N003']"
SOIP,S2,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,56,202729G6476729N,20243932680979N,56,S2,S2,56,1,1,['N010']
IPTV,VA,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,62,20262H43513519N,200105D1090869N,62,VA,VA,62,1,1,['N010']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,65,20266DO5948849N,20244HT5877079N,65,SI,SI,65,1,1,['E0006']
SOIP,SI,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,67,20269EJ5122819N,20247DG6203299N,67,SI,SI,67,1,1,['N010']
SOIP,S2,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,69,202709J4882009N,20246923160489N,69,S2,S2,69,1,1,['N010']
IOT,UA,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,70,20269FG1140309N,20189GW8967599N,70,UA,UA,70,1,1,['N010']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,74,202699C5974589N,20244DA5874299N,74,SI,SI,74,1,1,['E0006']
IOT,U1,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,86,20267EE2314829N,202445T5970019N,86,U1,U1,86,1,1,['N010']
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD997,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,93,20267EU5958219N,202540S5900349N,93,SA,SA,93,1,1,['E0006']
INTERNET,O1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD091,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,98,20260HH3408099N,20246DSS4536490,98,O1,O1,98,1,1,['E0006']
SOIP,SB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_CP-LNOD_CP,99,202479R5888339N,202479R5887359N,99,SB,SB,99,1,1,['E0006']
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,MAUP_2_OKEY,ORCN_2_OKEY,LBCS_CP-LNOD_CP,100,20246DR5884189N,202469Y5882659N,100,SA,SA,100,0,0,['N001']
SOIP,SB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,103,20262IB3514039N,202563R5908029N,103,SB,SB,103,1,1,['E0006']
SOIP,SB,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,107,20272AD6481019N,20242K22076819N,107,SB,SB,107,1,1,['N010']
INTERNET,OB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD035,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,128,20272AV6481079N,20256403104369N,128,OB,OB,128,1,1,['E0006']
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,WODI_6_OKEY,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,FUCO_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,131,20262ID3514079N,19360GK4003719N,131,SA,SA,131,2,2,"['N007', 'N003']"
IPTV,V1,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST-LMEN_MENE0005,134,20260HG3408059N,20258GT3151289N,134,V1,V1,134,0,0,['S0005']
IPTV,VI,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,195,20269GP5125929N,20245B49412509N,195,VI,VI,195,1,1,['N010']
SOIP,SB,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,198,20261BF3437099N,20259ET3170219N,198,SB,SB,198,1,1,['N010']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_CP-LNOD_CP,198,20246GK5886489N,20246FL5884389N,198,SI,SI,198,1,1,['E0006']
SOIP,SB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,236,20268G85971329N,20260GR3397519N,236,SB,SB,236,0,0,['S0001']
SOIP,SA,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST,273,20268EM9859179N,20223G25751949N,273,SA,SA,273,1,1,['N010']
INTERNET,OB,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,336,20263423518969N,20237GDS4532490,336,OB,OB,336,1,1,['N010']
SOIP,SI,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,431,20268HR5973659N,20244BE5873189N,431,SI,SI,431,1,1,['E0006']
INTERNET,O1,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,507,20267ED2314819N,20244GV5981709N,507,O1,O1,507,1,1,['N010']
SOIP,SA,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,784,20272AD6481019N,20238FF4468919N,784,SA,SA,784,1,1,['N010']
IPTV,V1,ORRE_2_OKEY,PRDI_0_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LIDA_ST,896,20262G13507909N,20246HD3185219N,896,V1,V1,896,1,1,['N010']
SOIP,SB,ORRE_2_OKEY,PRDI_2_OKEY,LORD_3_LORD700,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,1161,20268G85970699N,20245HA5881349N,1161,SB,SB,1161,1,1,['E0006']
SOIP,SA,ORRE_2_OKEY,PRDI_2_OKEY,LORD_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,REAC_2_OKEY,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,NONE_NONE_NONE,LBCS_ST-LNOD_ST,1911,20268GH5972379N,20231GT7544269N,1911,SA,SA,1911,0,0,['S0001']
